run_id,research_priority,global_theme,driver_id,driver_label,driver_scope,global_theme_strength_v2,global_latest_price_date,global_leaders_evidence,activation_state,activation_confidence,activation_evidence_required,counter_evidence_required,price_cannot_activate_driver,nomination_origin,reverse_nominee_count,reverse_nominees,local_catalyst_check_required,transmission_gap_proxy_max,taiwan_reverse_anomaly_max
20260919T131926+0800-ad2c247a,0.7213628048780487,Telecom,TELECOM_SERVICE_CYCLE,Telecom service / ARPU and enterprise ICT cycle,mobile ARPU subscriber mix 5G monetization fixed broadband enterprise ICT cloud IDC cybersecurity and telecom capex; regulated spectrum and competition matter,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming ARPU subscriber broadband enterprise ICT IDC cloud or telecom capex trends relevant to the operator.,"Search for ARPU pressure churn price competition capex burden spectrum cost enterprise ICT slowdown and regulatory changes. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 2412.TW|中華電|reaction=PERSISTENT|anomaly=0.950|gap=-0.836; 3045.TW|台灣大|reaction=PERSISTENT|anomaly=0.904|gap=-0.832; 6214.TW|精誠|reaction=PERSISTENT|anomaly=0.885|gap=-0.771",True,TAIWAN_REVERSE,3,2412.TW|中華電|reaction=PERSISTENT|anomaly=0.950|gap=-0.836; 3045.TW|台灣大|reaction=PERSISTENT|anomaly=0.904|gap=-0.832; 6214.TW|精誠|reaction=PERSISTENT|anomaly=0.885|gap=-0.771,True,-0.7712328767123288,0.9496951219512195
20260919T131926+0800-ad2c247a,0.720420731707317,Satcom,LEO_SATCOM_DEPLOYMENT,LEO satellite / ground-infrastructure deployment,constellation deployment satellite launches gateway buildout microwave backhaul and RF component demand; not generic space-sector price strength,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming constellation deployments gateway orders ground-equipment demand or company-relevant RF and microwave orders.,"Search for delays launch slippage gateway capex cuts customer concentration or order cancellations; generic satellite-stock strength is not confirmation. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 3491.TWO|昇達科|reaction=PERSISTENT|anomaly=0.954|gap=-0.917; 7717.TWO|萊德光電-KY|reaction=EXTENDED|anomaly=0.969|gap=-0.913",True,TAIWAN_REVERSE,2,3491.TWO|昇達科|reaction=PERSISTENT|anomaly=0.954|gap=-0.917; 7717.TWO|萊德光電-KY|reaction=EXTENDED|anomaly=0.969|gap=-0.913,True,-0.9134652460679858,0.9690040650406504
20260919T131926+0800-ad2c247a,0.7168581554878048,Power,POWER_ELECTRONICS_CAPEX,Power equipment / electronics capex,power electronics/equipment capex; not automatically nuclear,0.26093749999999993,2026-09-18,VST:NEUTRAL:RS20=0.011; NRG:WEAKENING:RS20=-0.103,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent primary/official or high-quality source confirming this exact driver; distinguish company-specific vs industry-wide.,"Search for contradictory peer, pricing, demand, guidance, breadth or policy evidence; report UNKNOWN if unresolved. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 2481.TW|強茂|reaction=PRE_CONFIRMATION|anomaly=0.972|gap=-0.500; 2308.TW|台達電|reaction=UNKNOWN|anomaly=0.871|gap=-0.148",True,TAIWAN_REVERSE,2,2481.TW|強茂|reaction=PRE_CONFIRMATION|anomaly=0.972|gap=-0.500; 2308.TW|台達電|reaction=UNKNOWN|anomaly=0.871|gap=-0.148,True,-0.1477074858891426,0.9720528455284553
20260919T131926+0800-ad2c247a,0.7147408536585367,Base_Industry,ASIC_DESIGN_SERVICE_CYCLE,ASIC design-service / turnkey cycle,ASIC design starts NRE tape-outs turnkey wafer and packaging production across consumer networking industrial and compute applications; AI leading-edge demand is a separate thesis layer,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming ASIC design starts NRE tape-outs or turnkey production demand.,"Search for tape-out delays project cancellations weak NRE bookings customer concentration and production pushouts. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 3443.TW|創意|reaction=PERSISTENT|anomaly=0.988|gap=-0.880; 6533.TW|晶心科|reaction=PERSISTENT|anomaly=0.939|gap=-0.865; 3035.TW|智原|reaction=PRE_CONFIRMATION|anomaly=0.972|gap=-0.819; 3529.TWO|力旺|reaction=CONFIRMING|anomaly=0.922|gap=-0.875",True,TAIWAN_REVERSE,4,3443.TW|創意|reaction=PERSISTENT|anomaly=0.988|gap=-0.880; 6533.TW|晶心科|reaction=PERSISTENT|anomaly=0.939|gap=-0.865; 3035.TW|智原|reaction=PRE_CONFIRMATION|anomaly=0.972|gap=-0.819; 3529.TWO|力旺|reaction=CONFIRMING|anomaly=0.922|gap=-0.875,True,-0.8191780821917808,0.9883130081300813
20260919T131926+0800-ad2c247a,0.7147408536585367,Base_Industry,POWER_CONNECTIVITY_CYCLE,Power interconnect / protection component cycle,power cords connectors relays protection components sensors and power-distribution components across data center industrial auto and electronics; AI HVDC is a separate thesis layer,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming power-component orders shipments utilization or end-market demand.,"Search for order slowdown pricing pressure inventory builds project delays and customer concentration. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 8103.TW|瀚荃|reaction=PERSISTENT|anomaly=0.988|gap=-0.884; 6290.TWO|良維|reaction=CONFIRMING|anomaly=0.930|gap=-0.879; 3605.TW|宏致|reaction=EXTENDED|anomaly=0.992|gap=-0.887",True,TAIWAN_REVERSE,3,8103.TW|瀚荃|reaction=PERSISTENT|anomaly=0.988|gap=-0.884; 6290.TWO|良維|reaction=CONFIRMING|anomaly=0.930|gap=-0.879; 3605.TW|宏致|reaction=EXTENDED|anomaly=0.992|gap=-0.887,True,-0.8785388127853881,0.9923780487804879
20260919T131926+0800-ad2c247a,0.7109908536585365,Photonics,OPTICAL_PHOTONICS_CYCLE,Optical / photonics component cycle,optical transceiver laser filter photodetector epi wafer and photonics component demand across telecom datacom industrial and sensing; AI 800G 1.6T CPO is a separate thesis layer,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming optical component orders shipments pricing utilization or customer demand.,"Search for optical inventory correction pricing pressure transceiver slowdown qualification delays and capacity oversupply. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 4979.TWO|華星光|reaction=PERSISTENT|anomaly=0.947|gap=-0.810; 3714.TW|富采|reaction=CONFIRMING|anomaly=0.970|gap=-0.827; 6588.TWO|東典光電|reaction=PERSISTENT|anomaly=0.955|gap=-0.805; 3491.TWO|昇達科|reaction=PERSISTENT|anomaly=0.954|gap=-0.851; 6706.TW|惠特|reaction=CONFIRMING|anomaly=0.922|gap=-0.870",True,TAIWAN_REVERSE,7,4979.TWO|華星光|reaction=PERSISTENT|anomaly=0.947|gap=-0.810; 3714.TW|富采|reaction=CONFIRMING|anomaly=0.970|gap=-0.827; 6588.TWO|東典光電|reaction=PERSISTENT|anomaly=0.955|gap=-0.805; 3491.TWO|昇達科|reaction=PERSISTENT|anomaly=0.954|gap=-0.851; 6706.TW|惠特|reaction=CONFIRMING|anomaly=0.922|gap=-0.870,True,-0.8054794520547945,0.9964430894308943
20260919T131926+0800-ad2c247a,0.7101676829268293,Base_Industry,NETWORKING_CONNECTIVITY_CYCLE,Networking / connectivity semiconductor cycle,Ethernet PCIe PHY switch controller connectivity IC and networking hardware demand across enterprise cloud industrial and consumer applications; 800G 1.6T AI networking is a separate thesis layer,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming networking connectivity orders shipments utilization or inventory.,"Search for enterprise networking slowdown inventory correction ASP pressure design losses and platform delays. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 6526.TW|達發|reaction=CONFIRMING|anomaly=0.978|gap=-0.846; 5269.TW|祥碩|reaction=PERSISTENT|anomaly=0.946|gap=-0.776; 2379.TW|瑞昱|reaction=PRE_CONFIRMATION|anomaly=0.863|gap=-0.719",True,TAIWAN_REVERSE,3,6526.TW|達發|reaction=CONFIRMING|anomaly=0.978|gap=-0.846; 5269.TW|祥碩|reaction=PERSISTENT|anomaly=0.946|gap=-0.776; 2379.TW|瑞昱|reaction=PRE_CONFIRMATION|anomaly=0.863|gap=-0.719,True,-0.7187214611872146,0.978150406504065
20260919T131926+0800-ad2c247a,0.707423780487805,Base_Industry,DISCRETE_POWER_SEMI_CYCLE,Discrete / power semiconductor demand cycle,diodes rectifiers MOSFET IGBT SiC power-device unit demand ASP inventory and industrial auto consumer server end-markets,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming discrete or power-semiconductor orders utilization ASP inventory or end-market demand relevant to the company.,"Search for channel inventory pricing pressure utilization weakness design losses and end-market slowdown; AI exposure must be validated separately. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 2481.TW|強茂|reaction=PRE_CONFIRMATION|anomaly=0.972|gap=-0.865; 6291.TWO|沛亨|reaction=CONFIRMING|anomaly=0.900|gap=-0.625",True,TAIWAN_REVERSE,2,2481.TW|強茂|reaction=PRE_CONFIRMATION|anomaly=0.972|gap=-0.865; 6291.TWO|沛亨|reaction=CONFIRMING|anomaly=0.900|gap=-0.625,True,-0.624562404870624,0.9720528455284553
20260919T131926+0800-ad2c247a,0.7035365853658537,Base_Industry,PCB_MATERIALS_CYCLE,PCB / laminate / interconnect materials cycle,PCB copper foil CCL glass fabric drill-bit and board demand utilization pricing and electronics end-markets; AI high-layer-board demand is a separate thesis layer,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming PCB laminate copper foil glass fabric drill demand utilization or pricing.,"Search for PCB inventory correction copper foil CCL price weakness utilization cuts and end-market slowdown. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 8021.TW|尖點|reaction=PRE_CONFIRMATION|anomaly=0.963|gap=-0.819; 2313.TW|華通|reaction=PULLBACK|anomaly=0.862|gap=-0.796",True,TAIWAN_REVERSE,2,8021.TW|尖點|reaction=PRE_CONFIRMATION|anomaly=0.963|gap=-0.819; 2313.TW|華通|reaction=PULLBACK|anomaly=0.862|gap=-0.796,True,-0.7962760020294266,0.9634146341463414
20260919T131926+0800-ad2c247a,0.7034451219512194,Semiconductor_Infrastructure,SEMICONDUCTOR_FACILITY_BUILDOUT,Semiconductor fab facility / clean utility buildout,fab construction cleanroom high-purity gas and chemical piping utility systems facility expansion and maintenance; wafer equipment demand alone is insufficient,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming fab construction facility expansion clean-utility orders or company-relevant project backlog.,"Search for fab delay capex cancellation construction slippage order deferral and customer concentration. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 6196.TW|帆宣|reaction=PRE_CONFIRMATION|anomaly=0.930|gap=-0.845; 2221.TWO|大甲|reaction=EXTENDED|anomaly=0.975|gap=-0.960",True,TAIWAN_REVERSE,2,6196.TW|帆宣|reaction=PRE_CONFIRMATION|anomaly=0.930|gap=-0.845; 2221.TWO|大甲|reaction=EXTENDED|anomaly=0.975|gap=-0.960,True,-0.8449264332825976,0.9745934959349594
20260919T131926+0800-ad2c247a,0.7019908536585366,Photonics,OPTICAL_COMPONENT_DEMAND,Optical-component / photonics demand,datacom and telecom optical-component units and ASP; laser diode passive filter and fiber-laser orders; satellite optical demand only when company exposure is verified,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming optical-component orders shipments utilization or end-market demand for the company-relevant segment.,"Search for contradictory optical unit demand ASP inventory customer capex or segment-mix evidence; generic AI strength is not confirmation. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 4979.TWO|華星光|reaction=PERSISTENT|anomaly=0.947|gap=-0.785; 6706.TW|惠特|reaction=CONFIRMING|anomaly=0.922|gap=-0.909; 3016.TW|嘉晶|reaction=PRE_CONFIRMATION|anomaly=0.902|gap=-0.891; 3714.TW|富采|reaction=CONFIRMING|anomaly=0.970|gap=-0.672; 3105.TWO|穩懋|reaction=PERSISTENT|anomaly=0.983|gap=-0.681",True,TAIWAN_REVERSE,9,4979.TWO|華星光|reaction=PERSISTENT|anomaly=0.947|gap=-0.785; 6706.TW|惠特|reaction=CONFIRMING|anomaly=0.922|gap=-0.909; 3016.TW|嘉晶|reaction=PRE_CONFIRMATION|anomaly=0.902|gap=-0.891; 3714.TW|富采|reaction=CONFIRMING|anomaly=0.970|gap=-0.672; 3105.TWO|穩懋|reaction=PERSISTENT|anomaly=0.983|gap=-0.681,True,-0.5477260273972603,0.9979674796747967
20260919T131926+0800-ad2c247a,0.7013414634146342,Chemicals,INDUSTRIAL_CHEMICAL_CYCLE,Industrial / specialty chemical demand cycle,commodity and specialty chemical product pricing feedstock spreads utilization inventories and industrial end-demand; map exact chemical family at company level,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming relevant chemical product pricing spread utilization inventory or industrial end-demand.,"Search for feedstock squeeze oversupply inventory builds utilization cuts import pressure and downstream demand weakness. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 1727.TW|中華化|reaction=PERSISTENT|anomaly=0.992|gap=-0.813; 1709.TW|和益|reaction=PERSISTENT|anomaly=0.952|gap=-0.801",True,TAIWAN_REVERSE,2,1727.TW|中華化|reaction=PERSISTENT|anomaly=0.992|gap=-0.813; 1709.TW|和益|reaction=PERSISTENT|anomaly=0.952|gap=-0.801,True,-0.8012683916793505,0.991869918699187
20260919T131926+0800-ad2c247a,0.696219512195122,Base_Industry,PC_GAMING_HARDWARE_CYCLE,PC / gaming hardware replacement and GPU cycle,PC units gaming notebook motherboard add-in-board GPU desktop and channel inventory replacement cycle; AI server demand must be mapped separately,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming PC gaming GPU motherboard notebook shipment channel inventory or product-cycle demand.,"Search for channel inventory GPU or CPU launch delays weak sell-through pricing pressure and PC shipment contraction. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 2357.TW|華碩|reaction=UNKNOWN|anomaly=0.947|gap=-0.675; 2353.TW|宏碁|reaction=UNKNOWN|anomaly=0.886|gap=-0.706; 2377.TW|微星|reaction=PERSISTENT|anomaly=0.860|gap=-0.846",True,TAIWAN_REVERSE,3,2357.TW|華碩|reaction=UNKNOWN|anomaly=0.947|gap=-0.675; 2353.TW|宏碁|reaction=UNKNOWN|anomaly=0.886|gap=-0.706; 2377.TW|微星|reaction=PERSISTENT|anomaly=0.860|gap=-0.846,True,-0.6748858447488584,0.9471544715447154
20260919T131926+0800-ad2c247a,0.6914725609756098,Electronics_Manufacturing,ELECTRONICS_MANUFACTURING_SERVICES_CYCLE,Electronics manufacturing services / SMT cycle,electronics assembly SMT and EMS shipment utilization and customer end demand,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming EMS SMT assembly orders utilization or relevant end-market demand.,"Search for customer order cuts utilization weakness inventory correction margin pressure and concentration risk. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 6278.TW|台表科|reaction=CONFIRMING|anomaly=0.923|gap=-0.705",True,TAIWAN_REVERSE,1,6278.TW|台表科|reaction=CONFIRMING|anomaly=0.923|gap=-0.705,True,-0.7048198883815322,0.9232723577235772
20260919T131926+0800-ad2c247a,0.6906249999999999,Biotech,CLINICAL_REGULATORY_COMMERCIALIZATION,Clinical / regulatory / commercialization milestones,product-specific regulatory approvals clinical enrollment or readout commercialization licensing revenue and cash runway; sector ETF price is risk context only,0.6906249999999999,2026-09-18,1548.HK:PERSISTENT:RS20=0.191; 4502.T:PERSISTENT:RS20=0.051; MRNA:PERSISTENT:RS20=0.154; 4568.T:PERSISTENT:RS20=0.057; 2269.HK:PERSISTENT:RS20=0.036,UNRESOLVED_RESEARCH_REQUIRED,,At least one product-specific primary or high-quality source confirming the current regulatory clinical or commercial milestone and its timing.,Search for trial failure safety issues regulatory delay weak adoption financing dilution or runway risk; XBI and IBB must not validate the company thesis.,True,GLOBAL_THEME,0,,False,,
20260919T131926+0800-ad2c247a,0.6906249999999999,Biotech,BIOPHARMA_RISK_APPETITE,Biopharma risk appetite / clinical-commercial cycle,biopharma funding/clinical/commercial environment,0.6906249999999999,2026-09-18,1548.HK:PERSISTENT:RS20=0.191; 4502.T:PERSISTENT:RS20=0.051; MRNA:PERSISTENT:RS20=0.154; 4568.T:PERSISTENT:RS20=0.057; 2269.HK:PERSISTENT:RS20=0.036,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent primary/official or high-quality source confirming this exact driver; distinguish company-specific vs industry-wide.,"Search for contradictory peer, pricing, demand, guidance, breadth or policy evidence; report UNKNOWN if unresolved. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 6472.TW|保瑞|reaction=UNKNOWN|anomaly=0.851|gap=-0.054",True,GLOBAL_THEME+TAIWAN_REVERSE,1,6472.TW|保瑞|reaction=UNKNOWN|anomaly=0.851|gap=-0.054,True,-0.05404199961948251,0.8511178861788617
20260919T131926+0800-ad2c247a,0.6882256097560975,RF_Semiconductor,MOBILE_RF_FRONTEND_DEMAND,Mobile RF front-end demand,smartphone units RF content per device band complexity GaAs and InP epi or foundry utilization and RF front-end inventory,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming handset units RF content demand inventory or GaAs and InP utilization relevant to the company.,"Search for smartphone shipment weakness RF inventory correction content loss pricing pressure or customer concentration; optical demand must be validated separately. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 3105.TWO|穩懋|reaction=PERSISTENT|anomaly=0.983|gap=-0.802",True,TAIWAN_REVERSE,1,3105.TWO|穩懋|reaction=PERSISTENT|anomaly=0.983|gap=-0.802,True,-0.8016945712836123,0.9827235772357723
20260919T131926+0800-ad2c247a,0.6867073170731708,Passive_Components,PASSIVE_COMPONENT_CYCLE,Passive component demand / inventory cycle,resistors inductors protection components LEDs and other passive component demand ASP utilization channel inventory and electronics industrial auto end-markets; MLCC has its own specific driver,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming passive-component orders ASP utilization inventory or relevant end-market demand.,"Search for inventory correction ASP pressure utilization weakness order cancellations and end-market slowdown. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 8111.TWO|立碁|reaction=PERSISTENT|anomaly=0.959|gap=-0.806",True,TAIWAN_REVERSE,1,8111.TWO|立碁|reaction=PERSISTENT|anomaly=0.959|gap=-0.806,True,-0.8060121765601217,0.959349593495935
20260919T131926+0800-ad2c247a,0.6758689024390244,Base_Industry,SEMICONDUCTOR_INFRA_SERVICES_CYCLE,Semiconductor infrastructure / analysis service cycle,fab consumables material analysis failure analysis facility buildout test services and semiconductor infrastructure demand; node-specific AI or SiPh demand is a separate thesis layer,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming semiconductor service orders utilization backlog or fab activity.,"Search for fab capex cuts utilization slowdown project delays service pricing pressure and customer concentration. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 3016.TW|嘉晶|reaction=PRE_CONFIRMATION|anomaly=0.902|gap=-0.853; 1560.TW|中砂|reaction=EXTENDED|anomaly=0.980|gap=-0.888; 2221.TWO|大甲|reaction=EXTENDED|anomaly=0.975|gap=-0.900",True,TAIWAN_REVERSE,3,3016.TW|嘉晶|reaction=PRE_CONFIRMATION|anomaly=0.902|gap=-0.853; 1560.TW|中砂|reaction=EXTENDED|anomaly=0.980|gap=-0.888; 2221.TWO|大甲|reaction=EXTENDED|anomaly=0.975|gap=-0.900,True,-0.8529680365296803,0.9796747967479674
20260919T131926+0800-ad2c247a,0.6758689024390244,Semiconductor_Consumables,SEMICONDUCTOR_FAB_UTILIZATION_CONSUMABLES,Semiconductor fab-utilization / consumables demand,wafer starts fab utilization CMP step intensity consumables usage and reclaim-wafer demand,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming wafer starts fab utilization CMP consumable demand or reclaim-wafer utilization.,"Search for contradictory fab utilization wafer-start inventory consumables pricing or customer-order evidence; equipment capex alone is not confirmation. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 3016.TW|嘉晶|reaction=PRE_CONFIRMATION|anomaly=0.902|gap=-0.853; 1560.TW|中砂|reaction=EXTENDED|anomaly=0.980|gap=-0.947",True,TAIWAN_REVERSE,2,3016.TW|嘉晶|reaction=PRE_CONFIRMATION|anomaly=0.902|gap=-0.853; 1560.TW|中砂|reaction=EXTENDED|anomaly=0.980|gap=-0.947,True,-0.8529680365296803,0.9796747967479674
20260919T131926+0800-ad2c247a,0.6742682926829269,Base_Industry,FOUNDRY_CYCLE,Semiconductor foundry utilization / wafer cycle,foundry wafer starts utilization ASP node mix and semiconductor end-demand across leading and mature nodes; AI leading-edge demand is a separate thesis layer,0.7630208333333333,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming foundry utilization wafer starts ASP node mix or customer demand.,"Search for utilization cuts wafer-start slowdown inventory correction pricing pressure and node migration delays. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 2330.TW|台積電|reaction=UNKNOWN|anomaly=0.898|gap=-0.670",True,GLOBAL_THEME+TAIWAN_REVERSE,1,2330.TW|台積電|reaction=UNKNOWN|anomaly=0.898|gap=-0.670,True,-0.6698630136986302,0.8983739837398373
20260919T131926+0800-ad2c247a,0.6735823170731707,Base_Industry,SERVER_HARDWARE_CYCLE,Server / enterprise compute hardware cycle,enterprise cloud server system motherboard BMC chassis rack and ODM shipment cycle across CPU GPU and ASIC servers; AI-specific acceleration is a separate thesis layer,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming server shipments orders backlog platform ramps or channel inventory.,"Search for server shipment slowdown platform delays inventory builds customer capex cuts and ODM order pushouts. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 7711.TW|永擎|reaction=PERSISTENT|anomaly=0.897|gap=-0.856; 5274.TWO|信驊|reaction=PERSISTENT|anomaly=0.883|gap=-0.863",True,TAIWAN_REVERSE,2,7711.TW|永擎|reaction=PERSISTENT|anomaly=0.897|gap=-0.856; 5274.TWO|信驊|reaction=PERSISTENT|anomaly=0.883|gap=-0.863,True,-0.8557077625570776,0.896849593495935
20260919T131926+0800-ad2c247a,0.673125,Base_Industry,STORAGE_MEMORY_PRODUCTS_CYCLE,Storage / memory module product cycle,SSD memory module controller and industrial storage shipment ASP inventory and NAND DRAM input costs; NAND pricing is a separate thesis layer,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming storage product shipments ASP inventory channel demand or input-cost trends.,"Search for channel inventory weak SSD module demand NAND cost squeeze and ASP declines. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 8299.TWO|群聯|reaction=UNKNOWN|anomaly=0.896|gap=-0.736",True,TAIWAN_REVERSE,1,8299.TWO|群聯|reaction=UNKNOWN|anomaly=0.896|gap=-0.736,True,-0.7360730593607305,0.8958333333333334
20260919T131926+0800-ad2c247a,0.6621493902439024,Base_Industry,UPS_POWER_SYSTEMS_CYCLE,UPS / power conversion systems cycle,UPS power conversion backup power industrial power quality and data-center power-system demand; AI data-center capex is a separate thesis layer,0.0,nan,,UNRESOLVED_RESEARCH_REQUIRED,,At least one time-consistent source confirming UPS power-system orders backlog utilization or end-market demand.,"Search for data-center project delays industrial slowdown order cancellations pricing pressure and inventory buildup. For Taiwan reverse nominees, also test company-specific local catalysts such as revenue/earnings, guidance, contract/tender wins, corporate actions, index/ETF flows or squeezes. A local catalyst is an alternative explanation for the Taiwan move and must not be used to activate the global driver. Nominees: 2308.TW|台達電|reaction=UNKNOWN|anomaly=0.871|gap=-0.426",True,TAIWAN_REVERSE,1,2308.TW|台達電|reaction=UNKNOWN|anomaly=0.871|gap=-0.426,True,-0.42557077625570777,0.8714430894308943
